video_name,frame_number,response,Folder,Label,clean_response,clean_response_no_keywords
UvLAudRA91Y_2.avi,75,"A group gathers around a person on the floor in a public building, possibly an airport, while a person stands with a wheelchair nearby. No",NonFight\UvLAudRA91Y_2.avi,NonFight,"A group gathers around a person on the floor in a public building, possibly an airport, while a person stands with a wheelchair nearby.",A group gathers around a person on the floor in a public building possibly an airport while a person with a wheelchair nearby
uWH7kvNG_0.avi,75,Vehicles and a pedestrian navigate a multi-lane city street with moderate traffic under a red light and an overhead bridge. Yes,NonFight\uWH7kvNG_0.avi,NonFight,Vehicles and a pedestrian navigate a multi-lane city street with moderate traffic under a red light and an overhead bridge.,Vehicles and a pedestrian navigate a multilane city with moderate traffic under a red light and an overhead bridge
UWmcbEyn_0.avi,75,"Several people, including a child, walk and stand in a brightly lit indoor shopping area with various retail shops. No",NonFight\UWmcbEyn_0.avi,NonFight,"Several people, including a child, walk and stand in a brightly lit indoor shopping area with various retail shops.",Several including a child walk and stand in a brightly lit shopping area with various retail shops
uWQG2hQT_0.avi,75,"Two men are inside a convenience store. One man in a blue shirt is pointing with an intense expression, while another man stands near the counter. Yes",NonFight\uWQG2hQT_0.avi,NonFight,"Two men are inside a convenience store. One man in a blue shirt is pointing with an intense expression, while another man stands near the counter.",Two men are inside a convenience One man in a blue shirt is pointing with an intense expression while another man near the
uXf4C-YwbtM_0.avi,75,"A security camera captures a physical struggle between two individuals in what appears to be a restaurant, while another person is low to the ground in the foreground. Yes",NonFight\uXf4C-YwbtM_0.avi,NonFight,"A security camera captures a physical struggle between two individuals in what appears to be a restaurant, while another person is low to the ground in the foreground.",A captures a physical struggle between two individuals in what appears to be a restaurant while another person is low to the ground in the foreground
uXf4C-YwbtM_1.avi,75,"Grayscale surveillance footage shows an indoor setting. In the background, two individuals appear to be engaged in a physical altercation, while other people are present. Yes",NonFight\uXf4C-YwbtM_1.avi,NonFight,"Grayscale surveillance footage shows an indoor setting. In the background, two individuals appear to be engaged in a physical altercation, while other people are present.",Grayscale footage shows an setting In the background two individuals appear to be engaged in a physical altercation while other are present
uyeWsodv_0.avi,75,"A man in glasses leans on a glass counter while holding a phone. A woman is seated at a desk next to him, focused on items in front of her. no",NonFight\uyeWsodv_0.avi,NonFight,"A man in glasses leans on a glass counter while holding a phone. A woman is seated at a desk next to him, focused on items in front of her.",A man in glasses leans on a glass while holding a phone A woman is seated at a desk next to him focused on items in front of her
uz4dXoN5_0.avi,75,An outdoor scene shows a parking lot with numerous cars and people. One person pulls luggage while others stand or walk around the vehicles. No.,NonFight\uz4dXoN5_0.avi,NonFight,An outdoor scene shows a parking lot with numerous cars and people. One person pulls luggage while others stand or walk around the vehicles. No.,An outdoor scene shows a parking lot with numerous cars and One person pulls luggage while others stand or walk around the vehicles No
v0wUQPs4_0.avi,75,"A multi-lane road in a city shows traffic, with a black car moving in the foreground. Other cars are in queues on the right, and more vehicles are in the distance. no",NonFight\v0wUQPs4_0.avi,NonFight,"A multi-lane road in a city shows traffic, with a black car moving in the foreground. Other cars are in queues on the right, and more vehicles are in the distance.",A multilane road in a city shows traffic with a black car moving in the foreground Other cars are in queues on the right and more vehicles are in the distance
V3EI1n_7JwU_0.avi,75,"A person walks through a lobby with a curved couch, potted plants, and a reception area. The space appears calm and brightly lit. No",NonFight\V3EI1n_7JwU_0.avi,NonFight,"A person walks through a lobby with a curved couch, potted plants, and a reception area. The space appears calm and brightly lit.",A person walks through a lobby with a curved couch potted plants and a reception area The space appears calm and brightly lit
V726w0IKCp4_0.avi,75,"People are in a large communal room, possibly a correctional facility, with tables and bunks. Some are seated, others standing or walking. no",NonFight\V726w0IKCp4_0.avi,NonFight,"People are in a large communal room, possibly a correctional facility, with tables and bunks. Some are seated, others standing or walking.",People are in a large communal room possibly a correctional facility with tables and bunks Some are seated others standing or walking
V89iCOJ1_0.avi,75,"A woman walks on a paved path in an outdoor courtyard. Three people are seated at a table, seemingly chatting. The area has buildings, green bushes, and a glass structure. No",NonFight\V89iCOJ1_0.avi,NonFight,"A woman walks on a paved path in an outdoor courtyard. Three people are seated at a table, seemingly chatting. The area has buildings, green bushes, and a glass structure.",A woman walks on a paved path in an outdoor courtyard Three are seated at a table seemingly chatting The area has buildings green bushes and a glass structure
v8cACThQ_0.avi,75,Cars and people navigate a wet street in what appears to be a parking or pick-up area. One person holds a purple umbrella. Text is overlaid on the image. no,NonFight\v8cACThQ_0.avi,NonFight,Cars and people navigate a wet street in what appears to be a parking or pick-up area. One person holds a purple umbrella. Text is overlaid on the image.,Cars and navigate a wet in what appears to be a parking or pickup area One person holds a purple umbrella Text is overlaid on the image
vBwKQfJYG1Q_0.avi,75,"A person wearing a head covering is descending a staircase in a dimly lit building. A poster hangs on the wall, and the floor is tiled. no",NonFight\vBwKQfJYG1Q_0.avi,NonFight,"A person wearing a head covering is descending a staircase in a dimly lit building. A poster hangs on the wall, and the floor is tiled.",A person wearing a head covering is descending a staircase in a dimly lit building A poster hangs on the wall and the floor is tiled
vBwKQfJYG1Q_1.avi,75,"Surveillance footage captures two figures in a hallway. One person walks towards a staircase, while another is positioned near a television. No",NonFight\vBwKQfJYG1Q_1.avi,NonFight,"Surveillance footage captures two figures in a hallway. One person walks towards a staircase, while another is positioned near a television.",Surveillance footage captures two figures in a hallway One person walks towards a staircase while another is positioned near a television
